       0.0    1      0.000000000000   1     0   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0    2   2329.911569043701   1     1   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0    3   4631.166051688485   1     2   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0    4   6903.722327844929   1     3   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0    5   9147.542627622133   1     4   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0    6  11362.587626185215   1     5   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0    7  13548.814297668918   1     6   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0    8  15706.175232591739   1     7   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0    9  17834.618627273889   1     8   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   10  19934.088411351404   1     9   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   11  22004.524151035304   1    10   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   12  24045.860498255559   1    11   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   13  26058.026057620013   1    12   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   14  28040.941622173232   1    13   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   15  29994.517789647620   1    14   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   16  31918.652015524651   1    15   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   17  33813.225189767472   1    16   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   18  35678.097842351555   1    17   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   19  37513.106090262743   1    18   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   20  39318.057437172756   1    19   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   21  41092.726528439802   1    20   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   22  42836.850950310996   1    21   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   23  44550.127145195955   1    22   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   24  46232.206496370811   1    23   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   25  47882.691617147699   1    24   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   26  49501.132862644576   1    25   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   27  51087.025067863244   1    26   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   28  52639.804504536980   1    27   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   29  54158.846041551493   1    28   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   30  55643.460490013102   1    29   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   31  57092.892114371913   1    30   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   32  58506.316295606579   1    31   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   33  59882.837341678569   1    32   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   34  61221.486454766084   1    33   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   35  62521.219885112041   1    34   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   36  63780.917329026197   1    35   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   37  64999.380665724668   1    36   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   38  66175.333177174267   1    37   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   39  67307.419461064550   1    38   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   40  68394.206334994451   1    39   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   41  69434.185147652548   1    40   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   42  70425.776070187756   1    41   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   43  71367.335151523293   1    42   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   44  72257.165201961150   1    43   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   45  73093.531940781177   1    44   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   46  73874.687329363369   1    45   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   47  74598.902634621598   1    46   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   48  75264.514542228877   1    47   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   49  75869.988551329167   1    48   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   50  76414.004853153194   1    49   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   51  76895.572711482120   1    50   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   52  77314.179555652430   1    51   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   53  77669.979663101389   1    52   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   54  77964.022887186249   1    53   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   55  78198.514040841561   1    54   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   56  78377.075581113735   1    55   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   57  78504.958958180025   1    56   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   58  78589.118225843558   1    57   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   59  78638.041085123783   1    58   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   60  78661.261283277971   1    59   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   61  78668.592837012839   1    60   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   62  78670.066756525935   1    61   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   63  78672.066487238888   1    62   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   64  78674.869721335155   1    63   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   65  78678.398267138997   1    64   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   66  78682.608261169866   1    65   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   67  78687.470167511114   1    66   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   68  78692.962329221846   1    67   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   69  78699.067948656666   1    68   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   70  78705.773467238381   1    69   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   71  78713.067614518091   1    70   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   72  78720.940809539010   1    71   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   73  78729.384762421018   1    72   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   74  78738.392197201931   1    73   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   75  78747.956652064444   1    74   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   76  78758.072331094430   1    75   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   77  78768.733991589004   1    76   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   78  78779.936856613058   1    77   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   79  78791.676545944647   1    78   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   80  78803.949020699045   1    79   0     0.0     0.0     0.0   +    ||X1Sig_g+
       0.0   81  78816.750538320877   1    80   0     0.0     0.0     0.0   +    ||X1Sig_g+
